name,url,tvg-id,tvg-name,tvg-logo,group-title
Channel U,https://cdn.qd.je/163189/chu,,,https://iptv.1989.click/logo/Channel%20U.webp,
CCTV1,https://php.jdshipin.com/TVOD/iptv.php?id=cctv1,,,https://iptv.1989.click/logo/CCTV1.webp,
CCTV2,https://php.jdshipin.com/TVOD/iptv.php?id=cctv2,,,https://iptv.1989.click/logo/CCTV2.webp,
CCTV3,https://php.jdshipin.com/TVOD/iptv.php?id=cctv3,,,https://iptv.1989.click/logo/CCTV3.webp,
CCTV4,https://php.jdshipin.com/TVOD/iptv.php?id=cctv4,,,https://iptv.1989.click/logo/CCTV4.webp,
CCTV5,https://cdn.qd.je/163189/cctv5,,,https://iptv.1989.click/logo/CCTV5.webp,
CCTV5,https://cdn.qd.je/163189/cctv5-2,,,https://iptv.1989.click/logo/CCTV5.webp,
CCTV5+,https://php.jdshipin.com/TVOD/iptv.php?id=cctv5p,,,https://iptv.1989.click/logo/CCTV5%2B.webp,
CCTV5+,https://cdn.qd.je/163189/cctv5p-2,,,https://iptv.1989.click/logo/CCTV5%2B.webp,
CCTV6,https://php.jdshipin.com/TVOD/iptv.php?id=cctv6,,,https://iptv.1989.click/logo/CCTV6.webp,
CCTV7,https://php.jdshipin.com/TVOD/iptv.php?id=cctv7,,,https://iptv.1989.click/logo/CCTV7.webp,
CCTV8,https://php.jdshipin.com/TVOD/iptv.php?id=cctv8,,,https://iptv.1989.click/logo/CCTV8.webp,
CCTV9,https://php.jdshipin.com/TVOD/iptv.php?id=cctv9,,,https://iptv.1989.click/logo/CCTV9.webp,
CCTV10,https://php.jdshipin.com/TVOD/iptv.php?id=cctv10,,,https://iptv.1989.click/logo/CCTV10.webp,
CCTV11,https://php.jdshipin.com/TVOD/iptv.php?id=cctv11,,,https://iptv.1989.click/logo/CCTV11.webp,
CCTV12,https://php.jdshipin.com/TVOD/iptv.php?id=cctv12,,,https://iptv.1989.click/logo/CCTV12.webp,
CCTV13,https://php.jdshipin.com/TVOD/iptv.php?id=cctv13,,,https://iptv.1989.click/logo/CCTV13.webp,
CCTV13,https://cdn.qd.je/163189/cctv13-2,,,https://iptv.1989.click/logo/CCTV13.webp,
CCTV14,https://php.jdshipin.com/TVOD/iptv.php?id=cctv14,,,https://iptv.1989.click/logo/CCTV14.webp,
CCTV15,https://php.jdshipin.com/TVOD/iptv.php?id=cctv15,,,https://iptv.1989.click/logo/CCTV15.webp,
CCTV16,https://php.jdshipin.com/TVOD/iptv.php?id=cctv16,,,https://iptv.1989.click/logo/CCTV16.webp,
CCTV16,https://cdn.qd.je/163189/cctv16-2,,,https://iptv.1989.click/logo/CCTV16.webp,
CCTV17,https://php.jdshipin.com/TVOD/iptv.php?id=cctv17,,,https://iptv.1989.click/logo/CCTV17.webp,
五星体育,https://cdn.qd.je/163189/wxty,,,https://iptv.1989.click/logo/五星体育.webp,
重温经典,https://cdn.qd.je/163189/cwjd2,,,https://iptv.1989.click/logo/重温经典.webp,
重温经典,https://cdn.qd.je/163189/cwjd,,,https://iptv.1989.click/logo/重温经典.webp,
广东珠江,https://cdn.qd.je/163189/gdzj,,,https://iptv.1989.click/logo/广东珠江.webp,
广东体育,https://cdn.qd.je/163189/gdty,,,https://iptv.1989.click/logo/广东体育.webp,
广州综合,https://cdn.qd.je/163189/gzzh,,,https://iptv.1989.click/logo/广州综合.webp,
广州新闻,https://cdn.qd.je/163189/gzxw,,,https://iptv.1989.click/logo/广州新闻.webp,
广州南国都市,https://cdn.qd.je/163189/ngds,,,https://iptv.1989.click/logo/南国都市4K.webp,
海峡卫视,https://cdn.qd.je/163189/hxws,,,https://iptv.1989.click/logo/海峡卫视.webp,
海峡卫视,https://cdn.qd.je/163189/hxws2,,,https://iptv.1989.click/logo/海峡卫视.webp,
龍華電影台,https://cdn.qd.je/163189/lhdy,,,https://iptv.1989.click/logo/龍華電影台.webp,
龍華經典台,https://cdn.qd.je/163189/lhjd,,,https://iptv.1989.click/logo/龍華經典台.webp,
龍華偶像台,https://cdn.qd.je/163189/lhox,,,https://iptv.1989.click/logo/龍華偶像台.webp,
龍華日韓台,https://cdn.qd.je/163189/lhrh,,,https://iptv.1989.click/logo/龍華日韓台.webp,
龍華戲劇台,https://cdn.qd.je/163189/lhxj,,,https://iptv.1989.click/logo/龍華戲劇台.webp,
龍華洋片台,https://cdn.qd.je/163189/lhyp,,,https://iptv.1989.click/logo/龍華洋片台.webp,
龍華卡通台,https://cdn.qd.je/163189/lhkt,,,https://iptv.1989.click/logo/龍華卡通台.webp,
金光布袋戲,https://cdn.qd.je/163189/jgbdx,,,https://iptv.1989.click/logo/金光布袋戲.webp,
金光布袋戲,https://cdn.qd.je/163189/jgbdx2,,,https://iptv.1989.click/logo/金光布袋戲.webp,
民視影劇台,https://cdn.qd.je/163189/msyj,,,https://iptv.1989.click/logo/民視影劇台.webp,
公視戲劇,https://cdn.qd.je/163189/gsxj,,,https://iptv.1989.click/logo/公視戲劇.webp,
采昌影劇台,https://cdn.qd.je/163189/ccyj,,,https://iptv.1989.click/logo/采昌影劇台.webp,
靖天映畫,https://cdn.qd.je/163189/jtyh,,,https://iptv.1989.click/logo/靖天映畫.webp,
靖天戲劇台,https://cdn.qd.je/163189/jtxj,,,https://iptv.1989.click/logo/靖天戲劇台.webp,
靖天電影台,https://cdn.qd.je/163189/jtdy,,,https://iptv.1989.click/logo/靖天電影台.webp,
靖洋戲劇台,https://cdn.qd.je/163189/jyxj,,,https://iptv.1989.click/logo/靖洋戲劇台.webp,
影迷數位電影台,https://cdn.qd.je/163189/ymswdyt,,,https://iptv.1989.click/logo/影迷數位電影台.webp,
amc電影台,https://cdn.qd.je/163189/amc,,,https://iptv.1989.click/logo/amc電影台.webp,
CinemaWorld,https://cdn.qd.je/163189/cinemaworld,,,https://iptv.1989.click/logo/CinemaWorld.webp,
MCE 我的歐洲電影,https://cdn.qd.je/163189/mce,,,https://iptv.1989.click/logo/My%20Cinema%20Europe%20我的歐洲電影.webp,
經典電影台,https://cdn.qd.je/163189/jddyt,,,https://iptv.1989.click/logo/經典電影台.webp,
電影原聲台CMusic,https://cdn.qd.je/163189/cmusic,,,https://iptv.1989.click/logo/電影原聲台CMusic.webp,
DreamWorks 夢工廠動畫,https://cdn.qd.je/163189/dreamworks,,,https://iptv.1989.click/logo/DreamWorks%20夢工廠動畫.webp,
精選動漫台,https://cdn.qd.je/163189/jxdmt,,,https://iptv.1989.click/logo/精選動漫台.webp,
緯來電影台,https://cdn.qd.je/163189/wldy,,,https://iptv.1989.click/logo/緯來電影台.webp,
緯來戲劇台,https://cdn.qd.je/163189/wlxj,,,https://iptv.1989.click/logo/緯來戲劇台.webp,
緯來體育台,https://cdn.qd.je/163189/wlty,,,https://iptv.1989.click/logo/緯來體育台.webp,
龍祥時代,https://cdn.qd.je/163189/lxsd,,,https://iptv.1989.click/logo/龍祥時代.webp,
東森電影台,https://cdn.qd.je/163189/dsdy,,,https://iptv.1989.click/logo/東森電影台.webp,
東森戲劇台,https://cdn.qd.je/163189/dsxj,,,https://iptv.1989.click/logo/東森戲劇台.webp,
東森洋片台,https://cdn.qd.je/163189/dsyp,,,https://iptv.1989.click/logo/東森洋片台.webp,
